"id","pred_gbm"
"0c703kb6fz",0.693290269920433
"0c7xxzqj9k",0.884173412855742
"0cb14bs193",0.693290269920433
"0cbodtnodk",0.723288398554332
"0cbp0in9ew",0.607440166418057
"0cdf1tkxzy",0.704235023973641
"0cfvvstr65",0.693290269920433
"0ch6i4isuo",0.707213067247111
"0ch6tgcdxd",0.748818750355559
"0cjfnw7xn2",0.631361563648391
"0ckn1p1t1h",0.719797427889292
"0co6s86hgb",0.693290269920433
"0crbllays5",0.884173412855742
"0cupa475k4",0.693290269920433
"0cvlzp25ke",0.662871491715334
"0cyihyw891",0.713385776057422
"0d1984luov",0.631361563648391
"0d218f6kb7",0.693290269920433
"0d3acbea8x",0.723288398554332
"0d5otcfqld",0.666362462380374
"0d5vybwfbk",0.581872880068489
"0d6b1mhn8l",0.887664383520782
"0d6ht43u0q",0.651065440987254
"0de25mri9t",0.696781240585473
"0dg5h6860z",0.478515125657041
"0diiozk5hx",0.223126713145742
"0dkykm0f9p",0.748818750355559
"0dl4kd1e1v",0.887664383520782
"0dlmjw7rrk",0.631361563648391
"0do0cycx7e",0.662871491715334
"0dr2c4os86",0.610931137083097
"0drplnhpnx",0.484110164564586
"0dudvax1ew",0.884173412855742
"0dxmjvp0lq",0.693290269920433
"0dzm3e7pix",0.415708422069081
"0e7ogk1gos",0.887664383520782
"0e9370tkdz",0.631361563648391
"0e9rascg0c",0.662871491715334
"0een3e1irq",0.693290269920433
"0egfgfln58",0.704235023973641
"0enasvk8hn",0.79568366478715
"0ersaea9fg",0.631361563648391
"0es5ojukfg",0.662871491715334
"0es86pgau1",0.833252904175156
"0ev18cvshw",0.704235023973641
"0evzwsfwzw",0.662871491715334
"0ew4zsd3g8",0.693290269920433
"0ezvrtvj56",0.631361563648391
"0f5ljbs9q9",0.693290269920433
"0f5nkcnnmu",0.631361563648391
"0f69ebol95",0.696781240585473
"0fa03k5hjz",0.884173412855742
"0fj1fam5b8",0.696781240585473
"0fjffldr3f",0.748818750355559
"0fk4gav3of",0.693290269920433
"0flod0reww",0.693290269920433
"0fmo886o2z",0.748818750355559
"0ft9dcl4im",0.662871491715334
"0fvgxe40ur",0.676242400272482
"0fwpmwrbqq",0.755169974016331
"0fzv6btfv6",0.693290269920433
"0g0ue31ype",0.748818750355559
"0g1n50ntpd",0.719797427889292
"0g5824drtz",0.77550218827395
"0g7ieoihsq",0.719797427889292
"0g7jw7t736",0.693290269920433
"0g9fd9vlra",0.719797427889292
"0ga6e0f8o2",0.812474388569702
"0gb1gxbe5x",0.719797427889292
"0gc8r5idj4",0.607440166418057
"0gck7wadcb",0.631361563648391
"0gclg50yp4",0.867670680461582
"0gilqbvzge",0.824823016150665
"0gjypmsbpa",0.748818750355559
"0gltlihx1h",0.607440166418057
"0gm2mbaeiz",0.751679003351291
"0gmj81s86k",0.693290269920433
"0gpc3mkbtz",0.719797427889292
"0gpgyr26kj",0.719797427889292
"0gpidrdm9h",0.693290269920433
"0gry1onx1f",0.79568366478715
"0gwnjqum9m",0.751679003351291
"0gz2ojpnx4",0.662871491715334
"0h37ddhqlx",0.704235023973641
"0h5gee5ywk",0.693290269920433
"0hc1c58f3h",0.693290269920433
"0hd0eohy12",0.574917002994282
"0hdag3o95q",0.693290269920433
"0hf9t6fhk7",0.693290269920433
"0hjgwawx6v",0.607440166418057
"0hjij5mpba",0.693290269920433
"0hjoc5q8nf",0.713385776057422
"0hkhnjzu20",0.79917463545219
"0hko1nykgh",0.693290269920433
"0hlvffb8nu",0.704235023973641
"0hml8dhi6k",0.581872880068489
"0hn42ptj7k",0.710704037912151
"0hw05n7do2",0.610931137083097
"0hw551qn1f",0.693290269920433
"0i1zrlukth",0.719797427889292
"0i4gd98n7g",0.79917463545219
"0i4grvp3qm",0.631361563648391
"0i715djjgp",0.79568366478715
"0i76s16ckg",0.634852534313431
"0ic0cjlrgk",0.719797427889292
"0icboe9ie7",0.342429804462942
"0icc8vp2a2",0.713385776057422
"0im2o4x1do",0.748818750355559
"0in3rn9e8z",0.748818750355559
"0inke54emy",0.693290269920433
"0ipp5hvkng",0.751679003351291
"0iswb4ihcr",0.752309721020599
"0itapyaoax",0.719797427889292
"0iumt4h1qj",0.693290269920433
"0iushn7gem",0.719797427889292
"0ivp4a4wzq",0.887664383520782
"0iyx9ahrtt",0.704235023973641
"0iz8gejdqx",0.755169974016331
"0iza3m1p67",0.79568366478715
"0j0feiai7y",0.679733370937522
"0j0ps45h4n",0.79917463545219
"0j25hiibyg",0.719797427889292
"0j33fp32up",0.693290269920433
"0j4edyipww",0.79568366478715
"0j77kmi4yu",0.748818750355559
"0j80pcla3s",0.884173412855742
"0j93c0b70z",0.631361563648391
"0jaufloevx",0.610931137083097
"0jb0abj2s0",0.79568366478715
"0jbvzvr5am",0.412217451404041
"0jc8gbolog",0.751679003351291
"0jcf0ei5iq",0.79568366478715
"0jef6yolao",0.693290269920433
"0jeidovz97",0.634852534313431
"0jemcbancn",0.704235023973641
"0jergdu9jv",0.484110164564586
"0jfh1dm2zf",0.751679003351291
"0jjq63e6h1",0.79568366478715
"0jl6dtyzyu",0.482006096322081
"0jllvidbue",0.723288398554332
"0jpzdeh4x6",0.662871491715334
"0jq7pe0cb9",0.647574470322214
"0jsupbitka",0.581872880068489
"0jtzxpv7lu",0.631361563648391
"0ju9drp1w7",0.751679003351291
"0juw7ijgso",0.704235023973641
"0jw5cmv10m",0.884173412855742
"0k26r3mir0",0.719797427889292
"0k6cz2jg51",0.607440166418057
"0k84mpqsj5",0.631361563648391
"0k9eckjoem",0.66047214039653
"0kc8szcnsn",0.760894174770162
"0kdaqq9er0",0.662871491715334
"0kfqx91tux",0.693290269920433
"0kj6w88xa2",0.607440166418057
"0kjr9gownx",0.696781240585473
"0kko7lij5o",0.607440166418057
"0kku0gicdy",0.65698116973149
"0kkvqyjxpc",0.723288398554332
"0kl950mu41",0.693290269920433
"0koif9zq8t",0.631361563648391
"0kp9jo2ffe",0.631361563648391
"0ksg9klos1",0.290577503043638
"0kx56ctxbc",0.867670680461582
"0kzdud7zb7",0.631361563648391
"0l0c7j3r0h",0.719797427889292
"0l5qnc5cr8",0.748818750355559
"0l8mzrkwlj",0.704235023973641
"0l8nawwr96",0.607440166418057
"0lb9kq8amq",0.719797427889292
"0lbbskvlel",0.607440166418057
"0lbc1mjaoy",0.693290269920433
"0ld6ec3kl1",0.748818750355559
"0le0tm9bvl",0.79568366478715
"0leak62ex0",0.607440166418057
"0lf275erja",0.574917002994282
"0lfm9i603g",0.719797427889292
"0lg8sgeehh",0.607440166418057
"0lgtlwhe1m",0.829761933510116
"0ligxfzckb",0.634852534313431
"0lkbm4y440",0.696781240585473
"0llilcz8ub",0.704235023973641
"0lm85itv7p",0.887664383520782
"0lpwyldb20",0.662871491715334
"0lrj4qtxu0",0.751679003351291
"0lxdnpl7ku",0.748818750355559
"0lzeeex4m2",0.829761933510116
"0m0i40ksx0",0.607440166418057
"0m0tu0twq8",0.833252904175156
"0m18zx9bvp",0.713385776057422
"0mcc3pkgdi",0.833252904175156
"0mdom8icey",0.693290269920433
"0merdblxeb",0.607440166418057
"0mfjh3e9wa",0.808983417904662
"0mg5xi9ahe",0.79568366478715
"0mghcg4y1s",0.719797427889292
"0mi8c4ptgv",0.884173412855742
"0mj2n4z537",0.634852534313431
"0mmx5tp8l8",0.662871491715334
"0mmztbbadb",0.607440166418057
"0mncva4ge2",0.607440166418057
"0mv4fl4nnz",0.863856597855853
"0mxgyj26ld",0.693290269920433
"0myopkoqkf",0.631361563648391
"0mz4757sl1",0.66047214039653
"0mzo20jwho",0.751679003351291
"0n3k1nsm66",0.760894174770162
"0n3pkp4kt3",0.751679003351291
"0n4bgw9sni",0.748818750355559
"0negn510zr",0.607440166418057
"0nj9omrii9",0.719797427889292
"0nma7v1hic",0.79917463545219
"0nmc5krsvw",0.723288398554332
"0npb6jqlvo",0.748818750355559
"0nqi6u23zz",0.719797427889292
"0nrz1cuc1l",0.662871491715334
"0nscqpk7x6",0.662871491715334
"0o0allpgxp",0.719797427889292
"0o2c1u3rt7",0.719797427889292
"0o2oradsv9",0.719797427889292
"0o5w78idph",0.704235023973641
"0o6pyc628k",0.79568366478715
"0o8cud09e7",0.719797427889292
"0ob2wtvghh",0.829761933510116
"0obswtq5to",0.760894174770162
"0oh1s3mmb1",0.719797427889292
"0oj2te3s4i",0.751679003351291
"0ok32grpyi",0.484110164564586
"0om2s4pmqr",0.884173412855742
"0on008indy",0.693290269920433
"0oo7qfbu5q",0.716876746722462
"0ooinaiscj",0.77201121760891
"0ooktwcy6k",0.713385776057422
"0opxek8oac",0.223126713145742
"0or7kf5shm",0.755169974016331
"0orvvjcia6",0.884173412855742
"0ou85plv7m",0.79568366478715
"0ouk0jej3f",0.676242400272482
"0oxs2lnoa1",0.829761933510116
"0ozjmb6267",0.631361563648391
"0p0htadqx7",0.704235023973641
"0p3nygn74z",0.887664383520782
"0p7ql907j7",0.751679003351291
"0paklsy5y5",0.829761933510116
"0pfydqddgm",0.719797427889292
"0pgd8mp7s7",0.662871491715334
"0phjzz9mge",0.748818750355559
"0pkrlivsgs",0.833252904175156
"0pmlubwhmr",0.65698116973149
"0poudi3s0b",0.713385776057422
"0pparvvoxy",0.808983417904662
"0pqhrbjsrt",0.853130777735153
"0psrsoevc0",0.79568366478715
"0pu90qiug5",0.693290269920433
"0pv245yi1a",0.631361563648391
"0pvgsmp2bp",0.607440166418057
"0pw0pppi0d",0.631361563648391
"0pwhce0n9t",0.693290269920433
"0pxq0vd4cd",0.478515125657041
"0py76n1g8e",0.607440166418057
"0q46mepybc",0.647574470322214
"0q4ma1yq5p",0.808983417904662
"0q949eqv5l",0.829761933510116
"0qeblzgflq",0.662871491715334
"0qigcih8pt",0.693290269920433
"0qii7ajmdo",0.693290269920433
"0qk9kroco4",0.65698116973149
"0qkyibhgjm",0.662871491715334
"0qllaeyssj",0.581872880068489
"0qneuyilmt",0.610931137083097
"0qsj9fui4z",0.755169974016331
"0quw5rfbct",0.607440166418057
"0qwxveoc60",0.693290269920433
"0r04ylsfbw",0.79568366478715
"0r3z1ygwln",0.693290269920433
"0r9vxhde9r",0.79568366478715
"0rdw121zuu",0.634852534313431
"0rff9l29lq",0.77201121760891
"0rfsnkwvos",0.79917463545219
"0ri8wbb5s2",0.482006096322081
"0rl2uz2fyd",0.478515125657041
"0rl7nbvq7z",0.607440166418057
"0rozn8gcwt",0.78699207176143
"0rptg934h1",0.693290269920433
"0rqxzt634u",0.693290269920433
"0rsgc06e8v",0.607440166418057
"0ruqno12rt",0.884173412855742
"0ruy5wn1oi",0.704235023973641
"0rzjgnl9wu",0.755169974016331
"0rznciavs4",0.748818750355559
"0s0821epgi",0.833252904175156
"0s4hhmwuw4",0.704235023973641
"0s5rjw7eeg",0.65698116973149
"0s7aihiz1m",0.66047214039653
"0s7hm0xgus",0.704235023973641
"0s8o8ram37",0.662871491715334
"0s923djbe8",0.425397063180513
"0sc6inq498",0.719797427889292
"0scnes5gq2",0.503795000499438
"0sd24r57ky",0.887664383520782
"0sdd1z92v2",0.79568366478715
"0sgj693nzn",0.482006096322081
"0sidj98res",0.752309721020599
"0skgvbpdif",0.887664383520782
"0slu8zfypk",0.704235023973641
"0snklr5w5t",0.693290269920433
"0soqyiduno",0.631361563648391
"0sqq0bxjrv",0.581872880068489
"0ss50kk4qx",0.79917463545219
"0swmhyye3v",0.707213067247111
"0szfo2jueh",0.693290269920433
"0szxk1lt8t",0.713385776057422
"0t8lp1acbh",0.693290269920433
"0t9qxlq5a5",0.884173412855742
"0tavwhnjua",0.716876746722462
"0tcuhtqooj",0.607440166418057
"0tdau77d9a",0.693290269920433
"0teb2f9sxu",0.631361563648391
"0tgasvhj3j",0.79568366478715
"0thzmpxuvz",0.719797427889292
"0tiqwh4ui7",0.829761933510116
"0tjsv1x3kb",0.719797427889292
"0tk0dm7cbq",0.607440166418057
"0tmb6do3ck",0.607440166418057
"0ttm1fawcc",0.713385776057422
"0ttyzl0taw",0.719797427889292
"0txt57kyhw",0.748818750355559
"0u5m02f684",0.631361563648391
"0u95fp4mkc",0.817310555259365
"0ughb0zhl1",0.719797427889292
"0umnt2ox32",0.748818750355559
"0uq8oxaiow",0.65698116973149
"0uvr52u0cd",0.755169974016331
"0uw74d8nsm",0.808983417904662
"0uwh27do7e",0.748818750355559
"0v0gh6t3ed",0.607440166418057
"0v8rgbomwo",0.631361563648391
"0vatu6fdyl",0.79568366478715
"0vax8x1r3b",0.808983417904662
"0vbyhjdl85",0.607440166418057
"0ve4ie6r39",0.751679003351291
"0ves4vwzpr",0.478515125657041
"0vfskb45bb",0.65698116973149
"0vg6oz5no1",0.666090038462295
"0viuzi7usa",0.693290269920433
"0vli0pei24",0.458820580436414
"0vowmbr7ad",0.887664383520782
"0vrykfb99k",0.482006096322081
"0vv1aa451i",0.719797427889292
"0vvgqvt171",0.751679003351291
"0w2h9bz50j",0.751679003351291
"0w30kfo8k7",0.79568366478715
"0w36ileon5",0.751679003351291
"0w4a7bhjfi",0.662871491715334
"0wc2sv7erz",0.607440166418057
"0wdf0h5vdz",0.719797427889292
"0whmz7qb85",0.696781240585473
"0wjiepoly2",0.693290269920433
"0wm19mwhy9",0.607440166418057
"0ws2yee5ye",0.719797427889292
"0wtbbwcyc4",0.713385776057422
"0wvgop461z",0.808983417904662
"0wwnw23qje",0.610931137083097
"0x062riy0f",0.884173412855742
"0x0u8aaqms",0.693290269920433
"0x3v8rue3f",0.581872880068489
"0x5s0wts5v",0.719797427889292
"0xazdb6f5x",0.693290269920433
"0xcc57ubyu",0.748818750355559
"0xep7562jh",0.748818750355559
"0xkkbp5ed9",0.588156674430276
"0xm7q8ghzl",0.887664383520782
"0xp56v2e6s",0.860365627190813
"0xujr1djug",0.79568366478715
"0xv43igpsy",0.631361563648391
"0xvq8o8bdr",0.693290269920433
"0xxpv67nxi",0.631361563648391
"0xy39vs61k",0.676242400272482
"0xyjcx4opq",0.666362462380374
"0xyo4sa2mk",0.631361563648391
"0y37x9y9sp",0.719797427889292
"0y381k04if",0.751679003351291
"0y394m4h08",0.79568366478715
"0ybwmscdyo",0.79568366478715
"0yg2ivlkf4",0.755169974016331
"0ygudhsny5",0.693290269920433
"0ykbtf75hv",0.65698116973149
"0yl4fsojez",0.719797427889292
"0yo3sjndf1",0.751679003351291
"0yp4h5k7yw",0.884173412855742
"0yu2982uzs",0.693290269920433
"0yubmo7ki2",0.719797427889292
"0yw97s65co",0.748818750355559
"0yxejtzxx8",0.707213067247111
"0z0gmgc0t8",0.719797427889292
"0z1ckouz6v",0.693290269920433
"0z1f9j4r29",0.79917463545219
"0z2qzf8fjz",0.833252904175156
"0z4zvzrs9y",0.808983417904662
"0z6norzxme",0.79568366478715
"0z881s9hoa",0.704235023973641
"0z8hb0ghan",0.884173412855742
"0zb25bmou9",0.829761933510116
"0zbnv66ulj",0.719797427889292
"0zhz04b9bn",0.849639807070113
"0zjj0b6jfq",0.79568366478715
"0zmnq28r98",0.853130777735153
"0znmlmqi9e",0.79917463545219
"0zpsulr6yj",0.662871491715334
"0zq7d65axh",0.693290269920433
"0zuzqp77za",0.719797427889292
"0zzxn1gr5d",0.693290269920433
"101bxmf7qt",0.484110164564586
"103vrchigu",0.696781240585473
"105kxznla0",0.887664383520782
"109sllwcec",0.748818750355559
"10bld1dbqy",0.607440166418057
"10bt6c5e8i",0.748818750355559
"10c1zp9r3c",0.751679003351291
"10e3dz5oh4",0.829761933510116
"10ejmdu4uz",0.693290269920433
"10eq9hhvqj",0.748818750355559
"10ibzmaqlj",0.808983417904662
"10ifrpu21h",0.693290269920433
"10m2b0f72d",0.631361563648391
"10ozty52rl",0.662871491715334
"10pnfxyqwp",0.607440166418057
"10tdhi81bn",0.662871491715334
"10u9e88mjn",0.647574470322214
"10xw2ipz7e",0.79568366478715
"10y8fzyye3",0.704235023973641
"10yoiu3fif",0.610931137083097
"10znub4jxi",0.751679003351291
"10zq2u4jsg",0.79568366478715
"1133ewigrc",0.693290269920433
"113g9anioj",0.751679003351291
"114f09ljvg",0.581872880068489
"114og84bkj",0.713385776057422
"114txnya7i",0.713385776057422
"11581i5wng",0.607440166418057
"1158jj5z1t",0.693290269920433
"117h1y7yqh",0.631361563648391
"11bk5qam35",0.719797427889292
"11kk4xuk5v",0.412217451404041
"11kpjxindg",0.662871491715334
"11lv0j8f15",0.662871491715334
"11oivkkxo4",0.610931137083097
"11r3ktinll",0.662871491715334
"11rogxfuvi",0.79568366478715
"11vzxap81p",0.751679003351291
"11zoenebhd",0.693290269920433
"12cfhk1m5n",0.662871491715334
"12d3g2of53",0.662871491715334
"12hajklzpf",0.666362462380374
"12jdgwwmr5",0.607440166418057
"12knwr6h9f",0.808983417904662
"12nm48jdqa",0.719797427889292
"12nxco28pf",0.719797427889292
"12ocfjmisg",0.751679003351291
"12qmd2ylq2",0.693290269920433
"12srpfkrfj",0.751679003351291
"12tqtnnuvc",0.748818750355559
"12wr1qcj1h",0.748818750355559
"1336wflzvj",0.713385776057422
"133lby3w5g",0.693290269920433
"136jmwn99d",0.693290269920433
"137teb7g1f",0.719797427889292
"139shng66w",0.65698116973149
"13ayu8afn8",0.760894174770162
"13e4v2el89",0.693290269920433
"13gllxtjsa",0.607440166418057
"13h14ixvvh",0.65698116973149
"13kob6uqd0",0.716876746722462
"13qarh433c",0.704235023973641
"13r1ignri0",0.751679003351291
"13royl4f76",0.607440166418057
"13sac8four",0.719797427889292
"13sqm0txev",0.719797427889292
"13td1zzaoe",0.631361563648391
"13ucb2omjy",0.79568366478715
"13ugas242w",0.760894174770162
"13vnhw6uzb",0.748818750355559
"140ygdwjiv",0.693290269920433
"1415d4dpp0",0.713385776057422
"143wftj6nx",0.662871491715334
"1457s40dfs",0.748818750355559
"147uaz8yva",0.693290269920433
"149m2aujup",0.887664383520782
"14bhl12g4r",0.631361563648391
"14bxq6vza6",0.887664383520782
"14df2e0ori",0.707725994638681
"14di8qe79i",0.607440166418057
"14et8997rh",0.817310555259365
"14gg9x7au2",0.829761933510116
"14h7ommnkf",0.719797427889292
"14k66ejjc7",0.662871491715334
"14miolir6s",0.719797427889292
"14nisr3amw",0.631361563648391
"14p0mfl6b0",0.693290269920433
"14pbon6egx",0.662871491715334
"14ph8x1swz",0.79568366478715
"14sdz300yx",0.696781240585473
"14tzgdgyd1",0.693290269920433
"14zggaolhw",0.610931137083097
"150wm404no",0.719797427889292
"153ji8yx1d",0.693290269920433
"1566tk8hzj",0.666090038462295
"156ascgj2k",0.713385776057422
"157cjvjk9o",0.719797427889292
"15aexxbx0h",0.693290269920433
"15aj5a3yqo",0.748818750355559
"15ba9o4rt9",0.748818750355559
"15dydo8fg9",0.662871491715334
"15e1jbvkgz",0.662871491715334
"15f6mdlnmn",0.693290269920433
"15iq2816wh",0.662871491715334
"15jo5d0t2r",0.607440166418057
"15n4y11ftv",0.760894174770162
"15or5w5i0s",0.693290269920433
"15potk8psn",0.693290269920433
"15wxfpwbyo",0.607440166418057
"15y2d4ew3s",0.693290269920433
"15zp45mpz3",0.751679003351291
"160zi80uw1",0.487601135229626
"162p36cwy2",0.693290269920433
"1645ua3ud7",0.631361563648391
"164sdjaddh",0.693290269920433
"168b0l7cm7",0.723288398554332
"16cofpux76",0.748818750355559
"16dc6170xy",0.693290269920433
"16dk24v95t",0.719797427889292
"16e73fvzt3",0.764385145435202
"16hts82htv",0.849639807070113
"16p1nqc0v4",0.607440166418057
"16psorz1ou",0.693290269920433
"16tmhhmlpt",0.478515125657041
"16tvuha7cl",0.607440166418057
"16u5mwai9o",0.607440166418057
"1715njsabl",0.887664383520782
"172uezli20",0.79568366478715
"17d3afdjji",0.713385776057422
"17eiv81xn9",0.662871491715334
"17kglj6vm3",0.607440166418057
"17lg6ksjc5",0.607440166418057
"17qipbiob6",0.581872880068489
"17ya5d1xfs",0.739097762937227
"17zfe0boyf",0.607440166418057
"17zxtmwyrf",0.631361563648391
"180mf8ladw",0.662871491715334
"181mzhloxn",0.748818750355559
"184sarx929",0.719797427889292
"187e5ba80m",0.752309721020599
"189xjlagkl",0.693290269920433
"18ox0xbku6",0.808983417904662
"18tb2j290c",0.662871491715334
"18vr37g82q",0.719797427889292
"190jrk847d",0.65698116973149
"196uc5msgv",0.693290269920433
"19d3cuu09d",0.487601135229626
"19eotsxvzu",0.723288398554332
"19fmmlidhs",0.693290269920433
"19fqzzk5xa",0.662871491715334
"19hnz5d3gl",0.704235023973641
"19iftusfnd",0.666362462380374
"19nngdz1zx",0.719797427889292
"19nwe0lmrp",0.607440166418057
"19py47gnti",0.704235023973641
"19qh0ydfgo",0.693290269920433
"19rogxjlit",0.716876746722462
"19ts285smv",0.713385776057422
"19vd3ajrgy",0.719797427889292
"1a077knxoj",0.860365627190813
"1a3h83qivp",0.631361563648391
"1a7nbb8682",0.693290269920433
"1a7uwufil6",0.693290269920433
"1a7vq8ps24",0.693290269920433
"1a92vaobze",0.223126713145742
