"id","pred_lr"
"0qii7ajmdo",0.686972831597102
"0qk9kroco4",0.641008531330582
"0qkyibhgjm",0.661450658762387
"0qllaeyssj",0.566056800695259
"0qneuyilmt",0.591622536373098
"0qsj9fui4z",0.762489015887753
"0quw5rfbct",0.612287779736823
"0qwxveoc60",0.68424538946812
"0r04ylsfbw",0.792954148061399
"0r3z1ygwln",0.677660527463939
"0r9vxhde9r",0.776256443242246
"0rdw121zuu",0.628454964287882
"0rff9l29lq",0.77312162821007
"0rfsnkwvos",0.802152114005802
"0ri8wbb5s2",0.531627643248261
"0rl2uz2fyd",0.524240862952085
"0rl7nbvq7z",0.582908860061232
"0rozn8gcwt",0.77379970079946
"0rptg934h1",0.684056283343881
"0rqxzt634u",0.689403960017458
"0rsgc06e8v",0.579652306652358
"0ruqno12rt",0.93913430002003
"0ruy5wn1oi",0.700125884597217
"0rzjgnl9wu",0.761438780679091
"0rznciavs4",0.73397851695654
"0s0821epgi",0.839309673788623
"0s4hhmwuw4",0.70058980128913
"0s5rjw7eeg",0.644682211190656
"0s7aihiz1m",0.64739603226224
"0s7hm0xgus",0.697072541389711
"0s8o8ram37",0.654556009456961
"0s923djbe8",0.480142285121569
"0sc6inq498",0.730445552933133
"0scnes5gq2",0.555194366108458
"0sd24r57ky",0.962090034572279
"0sdd1z92v2",0.798356209908485
"0sgj693nzn",0.51845342588251
"0sidj98res",0.749119530174796
"0skgvbpdif",0.903412005902898
"0slu8zfypk",0.700083387066957
"0snklr5w5t",0.687533194062577
"0soqyiduno",0.625889447265067
"0sqq0bxjrv",0.569295124157417
"0ss50kk4qx",0.789719422200631
"0swmhyye3v",0.704753631252947
"0szfo2jueh",0.6831225894637
"0szxk1lt8t",0.708862526923629
"0t8lp1acbh",0.686515184154189
"0t9qxlq5a5",0.912069898026178
"0tavwhnjua",0.707151246001574
"0tcuhtqooj",0.590759883217627
"0tdau77d9a",0.685404653310862
"0teb2f9sxu",0.629560448131378
"0tgasvhj3j",0.788200509287776
"0thzmpxuvz",0.718005918471168
"0tiqwh4ui7",0.843441013505195
"0tjsv1x3kb",0.731161574522112
"0tk0dm7cbq",0.58776809977039
"0tmb6do3ck",0.59477006651206
"0ttm1fawcc",0.70716324787294
"0ttyzl0taw",0.726550142296744
"0txt57kyhw",0.742464744903966
"0u5m02f684",0.632109082263271
"0u95fp4mkc",0.823875197586398
"0ughb0zhl1",0.720614113092097
"0umnt2ox32",0.74333328240778
"0uq8oxaiow",0.644428686857382
"0uvr52u0cd",0.765161311225928
"0uw74d8nsm",0.818950520009752
"0uwh27do7e",0.743824672678007
"0v0gh6t3ed",0.589685010106446
"0v8rgbomwo",0.617031391286392
"0vatu6fdyl",0.778506472202449
"0vax8x1r3b",0.816361153237523
"0vbyhjdl85",0.598771672730858
"0ve4ie6r39",0.765487290372534
"0ves4vwzpr",0.533578301003603
"0vfskb45bb",0.639547032859175
"0vg6oz5no1",0.664037987224614
"0viuzi7usa",0.668590950577937
"0vli0pei24",0.483152495945864
"0vowmbr7ad",0.948901933701411
"0vrykfb99k",0.531360223274665
"0vv1aa451i",0.724227590940797
"0vvgqvt171",0.762410089178855
"0w2h9bz50j",0.760461584993421
"0w30kfo8k7",0.779303277532848
"0w36ileon5",0.75693430801713
"0w4a7bhjfi",0.649048667730855
"0wc2sv7erz",0.610369241931462
"0wdf0h5vdz",0.732562308819936
"0whmz7qb85",0.679891404963664
"0wjiepoly2",0.685752403083454
"0wm19mwhy9",0.606153949673379
"0ws2yee5ye",0.729288659364562
"0wtbbwcyc4",0.70775051682503
"0wvgop461z",0.816827834652999
"0wwnw23qje",0.59310239415826
"0x062riy0f",0.889428029879163
"0x0u8aaqms",0.685481721221936
"0x3v8rue3f",0.568218326618646
"0x5s0wts5v",0.728880131577079
"0xazdb6f5x",0.691712040440481
"0xcc57ubyu",0.744996423111001
"0xep7562jh",0.743064621124074
"0xkkbp5ed9",0.57781380646066
"0xm7q8ghzl",0.951896926518136
"0xp56v2e6s",0.862809245705264
"0xujr1djug",0.794439553213631
"0xv43igpsy",0.620632090755136
"0xvq8o8bdr",0.693219422374417
"0xxpv67nxi",0.634963152701802
"0xy39vs61k",0.667587287339612
"0xyjcx4opq",0.657305316868739
"0xyo4sa2mk",0.623008070055848
"0y37x9y9sp",0.728880131577079
"0y381k04if",0.756623074839839
"0y394m4h08",0.810181896381625
"0ybwmscdyo",0.799007809936787
"0yg2ivlkf4",0.76449770268813
"0ygudhsny5",0.671325361981892
"0ykbtf75hv",0.64170715140656
"0yl4fsojez",0.731225888154455
"0yo3sjndf1",0.759703717279171
"0yp4h5k7yw",0.991913034649369
"0yu2982uzs",0.678784618535901
"0yubmo7ki2",0.722162637475251
"0yw97s65co",0.749734138233181
"0yxejtzxx8",0.704792654349419
"0z0gmgc0t8",0.725487123394728
"0z1ckouz6v",0.673441991787928
"0z1f9j4r29",0.780449743698601
"0z2qzf8fjz",0.82608583215949
"0z4zvzrs9y",0.816709936981901
"0z6norzxme",0.793751368041042
"0z881s9hoa",0.69791047769649
"0z8hb0ghan",0.94830175683395
"0zb25bmou9",0.826278800665538
"0zbnv66ulj",0.715855968821443
"0zhz04b9bn",0.853735617471891
"0zjj0b6jfq",0.795750314775992
"0zmnq28r98",0.853279775974681
"0znmlmqi9e",0.801468587529608
"0zpsulr6yj",0.658097021819329
"0zq7d65axh",0.685929102283283
"0zuzqp77za",0.713975329572197
"0zzxn1gr5d",0.687920166885134
"101bxmf7qt",0.540748324513917
"103vrchigu",0.677043103639782
"105kxznla0",0.896965307486733
"109sllwcec",0.751957487544138
"10bld1dbqy",0.588005789408918
"10bt6c5e8i",0.736360079811054
"10c1zp9r3c",0.765741680225782
"10e3dz5oh4",0.833456302882891
"10ejmdu4uz",0.669766696097946
"10eq9hhvqj",0.734585661150729
"10ibzmaqlj",0.819323838206118
"10ifrpu21h",0.676595890557226
"10m2b0f72d",0.633932044124851
"10ozty52rl",0.655764475928429
"10pnfxyqwp",0.604191842405108
"10tdhi81bn",0.65258729999896
"10u9e88mjn",0.638697102873081
"10xw2ipz7e",0.810745383763807
"10y8fzyye3",0.698130350071032
"10yoiu3fif",0.60288434963713
"10znub4jxi",0.758068442116764
"10zq2u4jsg",0.792136388767419
"1133ewigrc",0.694827396677614
"113g9anioj",0.764065955368309
"114f09ljvg",0.575787562644673
"114og84bkj",0.706240505022378
"114txnya7i",0.711735351872894
"11581i5wng",0.612804935057641
"1158jj5z1t",0.671744662657359
"117h1y7yqh",0.629673037344368
"11bk5qam35",0.713975329572197
"11kk4xuk5v",0.453036483447932
"11kpjxindg",0.652288443990492
"11lv0j8f15",0.659137896500309
"11oivkkxo4",0.579280360243114
"11r3ktinll",0.66098271756699
"11rogxfuvi",0.786144367676038
"11vzxap81p",0.755955745477069
"11zoenebhd",0.673153033828466
"12cfhk1m5n",0.647913527458018
"12d3g2of53",0.660056156388598
"12hajklzpf",0.662135816477012
"12jdgwwmr5",0.615838062707905
"12knwr6h9f",0.820983824293948
"12nm48jdqa",0.720614113092097
"12nxco28pf",0.725487123394728
"12ocfjmisg",0.762629022524823
"12qmd2ylq2",0.685929102283283
"12srpfkrfj",0.756304953301598
"12tqtnnuvc",0.750844414688112
"12wr1qcj1h",0.734704241384482
"1336wflzvj",0.710173965857348
"133lby3w5g",0.676368505728248
"136jmwn99d",0.680748128093428
"137teb7g1f",0.721781931281172
"139shng66w",0.642031751531841
"13ayu8afn8",0.766703824495038
"13e4v2el89",0.682390859981475
"13gllxtjsa",0.5979121877889
"13h14ixvvh",0.640088259689541
"13kob6uqd0",0.710793490421459
"13qarh433c",0.700585585201459
"13r1ignri0",0.761108486639254
"13royl4f76",0.605122140202633
"13sac8four",0.730575708687979
"13sqm0txev",0.728880131577079
"13td1zzaoe",0.617950082956509
"13ucb2omjy",0.790510254731804
"13ugas242w",0.768604415125891
"13vnhw6uzb",0.738626905586709
"140ygdwjiv",0.691804209169878
"1415d4dpp0",0.707521171394245
"143wftj6nx",0.658891291610071
"1457s40dfs",0.738774786017494
"147uaz8yva",0.689146975875788
"149m2aujup",0.888396213037196
"14bhl12g4r",0.629360897321806
"14bxq6vza6",1.00381353328565
"14df2e0ori",0.701149743368372
"14di8qe79i",0.605731260746546
"14et8997rh",0.823388308139372
"14gg9x7au2",0.8270920192732
"14h7ommnkf",0.731362230281324
"14k66ejjc7",0.648041164875786
"14miolir6s",0.715739010476397
"14nisr3amw",0.616898291047978
"14p0mfl6b0",0.688868406975118
"14pbon6egx",0.66356014273187
"14ph8x1swz",0.788200509287776
"14sdz300yx",0.69548256625389
"14tzgdgyd1",0.696228767421741
"14zggaolhw",0.614163534709266
"150wm404no",0.714490134570478
"153ji8yx1d",0.686721788514649
"1566tk8hzj",0.664042710498974
"156ascgj2k",0.705311250966496
"157cjvjk9o",0.724126278497136
"15aexxbx0h",0.67137548442012
"15aj5a3yqo",0.739029023965307
"15ba9o4rt9",0.741729104501349
"15dydo8fg9",0.656155606011276
"15e1jbvkgz",0.650056152268204
"15f6mdlnmn",0.676892482350713
"15iq2816wh",0.654233007258686
"15jo5d0t2r",0.59945555898706
"15n4y11ftv",0.767052000269989
"15or5w5i0s",0.670677080428819
"15potk8psn",0.688525492350521
"15wxfpwbyo",0.5876173428138
"15y2d4ew3s",0.680410359648397
"15zp45mpz3",0.755946193321111
"160zi80uw1",0.54685887304127
"162p36cwy2",0.693847233071298
"1645ua3ud7",0.636773493075467
"164sdjaddh",0.680227453033092
"168b0l7cm7",0.720332793643847
"16cofpux76",0.743188596018476
"16dc6170xy",0.66860109623593
"16dk24v95t",0.725264071850038
"16e73fvzt3",0.768364902847848
"16hts82htv",0.85356919594511
"16p1nqc0v4",0.610061016750451
"16psorz1ou",0.68041877024528
"16tmhhmlpt",0.518010226454104
"16tvuha7cl",0.610099674740156
"16u5mwai9o",0.598238219970189
"1715njsabl",0.915282992348043
"172uezli20",0.794706737132052
"17d3afdjji",0.706761206472103
"17eiv81xn9",0.655324070123099
"17kglj6vm3",0.598012918195305
"17lg6ksjc5",0.611417843994552
"17qipbiob6",0.56473195904363
"17ya5d1xfs",0.732609450531187
"17zfe0boyf",0.602835421720362
"17zxtmwyrf",0.626444978256355
"180mf8ladw",0.657929517974277
"181mzhloxn",0.743606271002673
"184sarx929",0.720614113092097
"187e5ba80m",0.734978798576314
"189xjlagkl",0.685775283688341
"18ox0xbku6",0.81577033615353
"18tb2j290c",0.658869587929288
"18vr37g82q",0.720614113092097
"190jrk847d",0.644966462844719
"196uc5msgv",0.67748857168878
"19d3cuu09d",0.55132888972068
"19eotsxvzu",0.725402399232515
"19fmmlidhs",0.680049093913013
"19fqzzk5xa",0.663517923016261
"19hnz5d3gl",0.698368572850212
"19iftusfnd",0.648749470690095
"19nngdz1zx",0.728880131577079
"19nwe0lmrp",0.598634674981392
"19py47gnti",0.703213805194217
"19qh0ydfgo",0.691804209169878
"19rogxjlit",0.711690550753525
"19ts285smv",0.70689010193883
"19vd3ajrgy",0.715974715335599
"1a077knxoj",0.863916263085047
"1a3h83qivp",0.626111430148328
"1a7nbb8682",0.684952429290383
"1a7uwufil6",0.695502555800099
"1a7vq8ps24",0.680334671279406
